GN2A|Arquebuse|Allemagne · début du XVIe siècle|Longueur totale : environ 85 cm. Fabriquée par un atelier d'armes agréé. Testée par le banc d'épreuves officiel tchèque pour les armes et munitions (numéro CIP). Collection privée.|1320|handgun|gn2am.jpg|5|gn2av2.jpg;gn2av3.jpg;gn2sv.jpg;gn2v4.jpg;gn2v5.jpg
GN6|Arquebuse|Probablement Allemagne · vers 1450|Longueur totale : environ 91 cm. Fabriquée par un atelier d'armes agréé. Testée par le banc d'épreuves officiel tchèque pour les armes et munitions (numéro CIP). Collection privée.|1320|handgun|gn6m.jpg|4|gn6v.jpg;gn6v2.jpg;gn6v3.jpg;gn6v4.jpg
GN7|Arquebuse|Probablement Suisse · fin du XVe–début du XVIe siècle|Longueur totale : environ 80 cm. Fabriquée par un atelier d'armes agréé. Testée par le banc d'épreuves officiel tchèque pour les armes et munitions (numéro CIP). Collection privée.|1320|handgun|gn7m.jpg|5|gn7v.jpg;gn7v2.jpg;gn7v3.jpg;gn7v4.jpg;gn7v5.jpg
GN8|Arquebuse|Allemagne · vers 1500|Longueur totale : environ 56 cm. Fabriquée par un atelier d'armes agréé. Testée par le banc d'épreuves officiel tchèque pour les armes et munitions (numéro CIP). Collection privée.|1320|handgun|gn8m.jpg|3|gn8v.jpg;gn8v2.jpg;gn8v3.jpg
GN3a|Arquebuse peinte|Fin du XVe siècle|Longueur totale : environ 96 cm. Canon décoré, triple octogonal, peint. Fabriquée par un atelier d'armes agréé. Testée par le banc d'épreuves officiel tchèque pour les armes et munitions (numéro CIP).|1390|handgun|gn3am2.jpg|5|gn3av.JPG;gn3av2.JPG;gn3av3.JPG;gn3av4.JPG;gn3av5.jpg
GN14|Arme hussite « pistala »|Europe centrale · 1400–1450|Longueur totale : environ 137 cm. Fabriquée par un atelier d'armes agréé. Testée par le banc d'épreuves officiel tchèque pour les armes et munitions (numéro CIP).|399|handgun|gn14m.jpg|5|gn14v.jpg;gn14v2.jpg;gn14v3.jpg;gn14v5.jpg;gn14v6.jpg
GN15|Arme de poing précoce|Europe centrale · fin du XIVe–début du XVe siècle|Longueur totale : 81 cm, longueur du canon : 15 cm. Fabriquée par un atelier d'armes agréé. Testée par le banc d'épreuves officiel tchèque pour les armes et munitions (numéro CIP).|579|handgun|gn15m.jpg|2|gn15v.JPG;gn15v2.JPG
GN10|Bandoulière de mousquetaire|XVIIe siècle|Ceinture avec 12 apôtres et pochette. Chaque apôtre est ciré à l'intérieur et cousu en cuir de chèvre. Inspirée de la bandoulière du Musée de l'Armée, Prague, République tchèque.|329|accessory|gn10m.jpg|3|gn10v.jpg;gn10v2.jpg;gn10v3.jpg
GN11|Flacon de poudre à canon en cuir|XVe–XVIe siècle|Dimensions : 24 × 14 cm. Ciré à l'intérieur, bouchon en bois à visser.|79|accessory|gn11m.jpg|2|gn11v.jpg;gn11v2.jpg
GN5|Pince de coulée|Fin du XVe–début du XVIe siècle|Pour GN2 ou GN3.|74|accessory|gn5m.jpg|2|gn5v.jpg;gn5v2.jpg
CB1|Arbalète|Allemagne · XVe siècle|Décorée avec de l'os et de la corne. Disponible aussi avec un carquois.|997|crossbow|kuse.jpg|1|kuse_v.jpg
CB2|Arbalète|XVe siècle|Avec 3 flèches.|457|crossbow|cb2m.jpg|2|cb2v1.jpg;cb2v2.jpg
CB3|Arbalète|Angleterre · XVe siècle|Longueur : environ 102 cm, avec 3 flèches.|517|crossbow|cb3m.jpg|2|cb3v.jpg;cb3v2.jpg
GN2|Arquebuse|Début du XVIe siècle|Soumise à condition d'exportation. Contactez-nous.|1320|handgun|gn2m.jpg|5|gn2v.JPG;gn2v2.JPG;gn2v3.jpg;gn2v4.jpg;gn2v5.jpg
GN3|Arquebuse|Fin du XVe siècle|Canon triple octogonal. Soumise à condition d'exportation. Contactez-nous.|1320|handgun|arkebuza2m.jpg|4|arkebuza23v.jpg;arkebuza24v.jpg;arkebuza25v.jpg;arkebuza2v.jpg
GN4|Marteau d'armes combiné avec un fusil|Italie · vers 1550|Soumis à condition d'exportation. Contactez-nous.|1100|other|gn4m.jpg|4|gn4v.JPG;gn4v2.JPG;gn4v3.JPG;gn4v4.jpg
